2018-04-15 20:06:41,945 [DEBUG|PoliceForce/143119616|TestSearchForFire] Time:1
2018-04-15 20:06:41,946 [DEBUG|PoliceForce/143119616|TestRoadDetector] Time:1
2018-04-15 20:06:41,947 [DEBUG|PoliceForce/143119616|TestRoadDetector] Targets: []
2018-04-15 20:06:41,948 [DEBUG|PoliceForce/143119616|TestSearchForFire] unsearchedBuildingIDs:[20737, 24585, 26762, 16010, 31252, 24341, 34198, 22806, 29595, 27036, 17821, 22944, 13986, 12194, 21412, 27174, 29227, 12590, 11822, 19760, 22835, 25012, 15029, 23734, 19127, 27321, 19897, 17339, 29757, 28094, 24639, 24895, 16064, 17474, 14914, 18115, 19652, 32965, 17093, 32966, 10697, 27209, 27978, 17741, 15182, 28368, 23761, 17875, 11220, 12247, 28121, 25183, 14303, 19679, 29540, 28005, 24422, 12650, 16491, 26731, 9964, 26605, 22382, 17393, 19571, 27893, 27383, 29432, 33787, 14975, 23679, 28287, 28671]
2018-04-15 20:06:41,954 [DEBUG|PoliceForce/143119616|TestSearchForFire] best path is:[4047, 3066, 35178, 7665, 4038, 8286, 2571, 6243, 1839, 6801, 9429, 299, 3831, 37, 9267, 4380, 7314, 7521, 1710, 34563, 34562, 6378, 2000, 8727, 34279, 32765, 32766, 2265, 1864, 8079, 5910, 9150, 8088, 1482, 6810, 20753, 20737]
2018-04-15 20:06:41,954 [DEBUG|PoliceForce/143119616|TestSearchForFire] choosed:6810
2018-04-15 20:06:50,841 [DEBUG|PoliceForce/143119616|TestSearchForFire] Time:2
2018-04-15 20:06:50,841 [DEBUG|PoliceForce/143119616|TestRoadDetector] Time:2
2018-04-15 20:06:50,841 [DEBUG|PoliceForce/143119616|TestRoadDetector] Targets: []
2018-04-15 20:06:50,841 [DEBUG|PoliceForce/143119616|TestSearchForFire] unsearchedBuildingIDs:[20737, 24585, 26762, 16010, 31252, 24341, 34198, 22806, 29595, 27036, 17821, 22944, 13986, 12194, 21412, 27174, 29227, 12590, 11822, 19760, 22835, 25012, 15029, 23734, 19127, 27321, 19897, 17339, 29757, 28094, 24639, 24895, 16064, 17474, 14914, 18115, 19652, 32965, 17093, 32966, 10697, 27209, 27978, 17741, 15182, 28368, 23761, 17875, 11220, 12247, 28121, 25183, 14303, 19679, 29540, 28005, 24422, 12650, 16491, 26731, 9964, 26605, 22382, 17393, 19571, 27893, 27383, 29432, 33787, 14975, 23679, 28287, 28671]
2018-04-15 20:06:50,844 [DEBUG|PoliceForce/143119616|TestSearchForFire] best path is:[4047, 3066, 35178, 7665, 4038, 8286, 2571, 6243, 1839, 6801, 9429, 299, 3831, 37, 9267, 4380, 7314, 7521, 1710, 34563, 34562, 6378, 2000, 8727, 34279, 32765, 32766, 2265, 1864, 8079, 5910, 9150, 8088, 1482, 6810, 20753, 20737]
2018-04-15 20:06:50,844 [DEBUG|PoliceForce/143119616|TestSearchForFire] choosed:6810
2018-04-15 20:06:54,789 [DEBUG|PoliceForce/143119616|TestSearchForFire] Time:3
2018-04-15 20:06:54,789 [DEBUG|PoliceForce/143119616|TestRoadDetector] Time:3
2018-04-15 20:06:54,789 [DEBUG|PoliceForce/143119616|TestRoadDetector] Targets: []
2018-04-15 20:06:54,789 [DEBUG|PoliceForce/143119616|TestSearchForFire] unsearchedBuildingIDs:[20737, 24585, 26762, 16010, 31252, 24341, 34198, 22806, 29595, 27036, 17821, 22944, 13986, 12194, 21412, 27174, 29227, 12590, 11822, 19760, 22835, 25012, 15029, 23734, 19127, 27321, 19897, 17339, 29757, 28094, 24639, 24895, 16064, 17474, 14914, 18115, 19652, 32965, 17093, 32966, 10697, 27209, 27978, 17741, 15182, 28368, 23761, 17875, 11220, 12247, 28121, 25183, 14303, 19679, 29540, 28005, 24422, 12650, 16491, 26731, 9964, 26605, 22382, 17393, 19571, 27893, 27383, 29432, 33787, 14975, 23679, 28287, 28671]
2018-04-15 20:06:54,792 [DEBUG|PoliceForce/143119616|TestSearchForFire] best path is:[4047, 3066, 35178, 7665, 4038, 8286, 2571, 6243, 1839, 6801, 9429, 299, 3831, 37, 9267, 4380, 7314, 7521, 1710, 34563, 34562, 6378, 2000, 8727, 34279, 32765, 32766, 2265, 1864, 8079, 5910, 9150, 8088, 1482, 6810, 20753, 20737]
2018-04-15 20:06:54,792 [DEBUG|PoliceForce/143119616|TestSearchForFire] choosed:6810
2018-04-15 20:07:05,965 [DEBUG|PoliceForce/143119616|TestSearchForFire] Time:4
2018-04-15 20:07:05,965 [DEBUG|PoliceForce/143119616|TestRoadDetector] Time:4
2018-04-15 20:07:05,966 [DEBUG|PoliceForce/143119616|TestRoadDetector] Targets: []
2018-04-15 20:07:05,966 [DEBUG|PoliceForce/143119616|TestSearchForFire] unsearchedBuildingIDs:[20737, 24585, 26762, 16010, 31252, 24341, 34198, 22806, 29595, 27036, 17821, 22944, 13986, 12194, 21412, 27174, 29227, 12590, 11822, 19760, 22835, 25012, 15029, 23734, 19127, 27321, 19897, 17339, 29757, 28094, 24639, 24895, 16064, 17474, 14914, 18115, 19652, 32965, 17093, 32966, 10697, 27209, 27978, 17741, 15182, 28368, 23761, 17875, 11220, 12247, 28121, 25183, 14303, 19679, 29540, 28005, 24422, 12650, 16491, 26731, 9964, 26605, 22382, 17393, 19571, 27893, 27383, 29432, 33787, 14975, 23679, 28287, 28671]
2018-04-15 20:07:05,977 [DEBUG|PoliceForce/143119616|TestSearchForFire] best path is:[4047, 3066, 35178, 7665, 4038, 8286, 2571, 6243, 1839, 6801, 9429, 299, 3831, 37, 9267, 4380, 7314, 7521, 1710, 34563, 34562, 6378, 2000, 8727, 34279, 32765, 32766, 2265, 1864, 8079, 5910, 9150, 8088, 1482, 6810, 20753, 20737]
2018-04-15 20:07:05,977 [DEBUG|PoliceForce/143119616|TestSearchForFire] choosed:6810
2018-04-15 20:07:14,805 [DEBUG|PoliceForce/143119616|TestSearchForFire] Time:5
2018-04-15 20:07:14,805 [DEBUG|PoliceForce/143119616|TestRoadDetector] Time:5
2018-04-15 20:07:14,805 [DEBUG|PoliceForce/143119616|TestRoadDetector] Targets: []
2018-04-15 20:07:14,806 [DEBUG|PoliceForce/143119616|TestSearchForFire] unsearchedBuildingIDs:[20737, 24585, 26762, 16010, 31252, 24341, 34198, 22806, 29595, 27036, 17821, 22944, 13986, 12194, 21412, 27174, 29227, 12590, 11822, 19760, 22835, 25012, 15029, 23734, 19127, 27321, 19897, 17339, 29757, 28094, 24639, 24895, 16064, 17474, 14914, 18115, 19652, 32965, 17093, 32966, 10697, 27209, 27978, 17741, 15182, 28368, 23761, 17875, 11220, 12247, 28121, 25183, 14303, 19679, 29540, 28005, 24422, 12650, 16491, 26731, 9964, 26605, 22382, 17393, 19571, 27893, 27383, 29432, 33787, 14975, 23679, 28287, 28671]
2018-04-15 20:07:14,811 [DEBUG|PoliceForce/143119616|TestSearchForFire] best path is:[7665, 4038, 8286, 2571, 6243, 1839, 6801, 9429, 299, 3831, 37, 9267, 4380, 7314, 7521, 1710, 34563, 34562, 6378, 2000, 8727, 34279, 32765, 32766, 2265, 1864, 8079, 5910, 9150, 8088, 1482, 6810, 20753, 20737]
2018-04-15 20:07:14,811 [DEBUG|PoliceForce/143119616|TestSearchForFire] choosed:6810
2018-04-15 20:07:23,288 [DEBUG|PoliceForce/143119616|TestSearchForFire] Time:6
2018-04-15 20:07:23,289 [DEBUG|PoliceForce/143119616|TestRoadDetector] Time:6
2018-04-15 20:07:23,289 [DEBUG|PoliceForce/143119616|TestRoadDetector] Targets: []
2018-04-15 20:07:23,289 [DEBUG|PoliceForce/143119616|TestSearchForFire] unsearchedBuildingIDs:[20737, 24585, 26762, 16010, 31252, 24341, 34198, 22806, 29595, 27036, 17821, 22944, 13986, 12194, 21412, 27174, 29227, 12590, 11822, 19760, 22835, 25012, 15029, 23734, 19127, 27321, 19897, 17339, 29757, 28094, 24639, 24895, 16064, 17474, 14914, 18115, 19652, 32965, 17093, 32966, 10697, 27209, 27978, 17741, 15182, 28368, 23761, 17875, 11220, 12247, 28121, 25183, 14303, 19679, 29540, 28005, 24422, 12650, 16491, 26731, 9964, 26605, 22382, 17393, 19571, 27893, 27383, 29432, 33787, 14975, 23679, 28287, 28671]
2018-04-15 20:07:23,291 [DEBUG|PoliceForce/143119616|TestSearchForFire] best path is:[7665, 4038, 8286, 2571, 6243, 1839, 6801, 9429, 299, 3831, 37, 9267, 4380, 7314, 7521, 1710, 34563, 34562, 6378, 2000, 8727, 34279, 32765, 32766, 2265, 1864, 8079, 5910, 9150, 8088, 1482, 6810, 20753, 20737]
2018-04-15 20:07:23,292 [DEBUG|PoliceForce/143119616|TestSearchForFire] choosed:6810
2018-04-15 20:07:30,932 [DEBUG|PoliceForce/143119616|TestSearchForFire] Time:7
2018-04-15 20:07:30,933 [DEBUG|PoliceForce/143119616|TestRoadDetector] Time:7
2018-04-15 20:07:30,933 [DEBUG|PoliceForce/143119616|TestRoadDetector] Targets: []
2018-04-15 20:07:30,933 [DEBUG|PoliceForce/143119616|TestSearchForFire] unsearchedBuildingIDs:[20737, 24585, 26762, 16010, 31252, 24341, 34198, 22806, 29595, 27036, 17821, 22944, 13986, 12194, 21412, 27174, 29227, 12590, 11822, 19760, 22835, 25012, 15029, 23734, 19127, 27321, 19897, 17339, 29757, 28094, 24639, 24895, 16064, 17474, 14914, 18115, 19652, 32965, 17093, 32966, 10697, 27209, 27978, 17741, 15182, 28368, 23761, 17875, 11220, 12247, 28121, 25183, 14303, 19679, 29540, 28005, 24422, 12650, 16491, 26731, 9964, 26605, 22382, 17393, 19571, 27893, 27383, 29432, 33787, 14975, 23679, 28287, 28671]
2018-04-15 20:07:30,938 [DEBUG|PoliceForce/143119616|TestSearchForFire] best path is:[7665, 4038, 8286, 2571, 6243, 1839, 6801, 9429, 299, 3831, 37, 9267, 4380, 7314, 7521, 1710, 34563, 34562, 6378, 2000, 8727, 34279, 32765, 32766, 2265, 1864, 8079, 5910, 9150, 8088, 1482, 6810, 20753, 20737]
2018-04-15 20:07:30,938 [DEBUG|PoliceForce/143119616|TestSearchForFire] choosed:6810
2018-04-15 20:07:38,356 [DEBUG|PoliceForce/143119616|TestSearchForFire] Time:8
2018-04-15 20:07:38,357 [DEBUG|PoliceForce/143119616|TestRoadDetector] Time:8
2018-04-15 20:07:38,357 [DEBUG|PoliceForce/143119616|TestRoadDetector] Targets: []
2018-04-15 20:07:38,357 [DEBUG|PoliceForce/143119616|TestSearchForFire] unsearchedBuildingIDs:[20737, 24585, 26762, 16010, 31252, 24341, 34198, 22806, 29595, 27036, 17821, 22944, 13986, 12194, 21412, 27174, 29227, 12590, 11822, 19760, 22835, 25012, 15029, 23734, 19127, 27321, 19897, 17339, 29757, 28094, 24639, 24895, 16064, 17474, 14914, 18115, 19652, 32965, 17093, 32966, 10697, 27209, 27978, 17741, 15182, 28368, 23761, 17875, 11220, 12247, 28121, 25183, 14303, 19679, 29540, 28005, 24422, 12650, 16491, 26731, 9964, 26605, 22382, 17393, 19571, 27893, 27383, 29432, 33787, 14975, 23679, 28287, 28671]
2018-04-15 20:07:38,360 [DEBUG|PoliceForce/143119616|TestSearchForFire] best path is:[7665, 4038, 8286, 2571, 6243, 1839, 6801, 9429, 299, 3831, 37, 9267, 4380, 7314, 7521, 1710, 34563, 34562, 6378, 2000, 8727, 34279, 32765, 32766, 2265, 1864, 8079, 5910, 9150, 8088, 1482, 6810, 20753, 20737]
2018-04-15 20:07:38,361 [DEBUG|PoliceForce/143119616|TestSearchForFire] choosed:6810
2018-04-15 20:07:45,728 [DEBUG|PoliceForce/143119616|TestSearchForFire] Time:9
2018-04-15 20:07:45,728 [DEBUG|PoliceForce/143119616|TestRoadDetector] Time:9
2018-04-15 20:07:45,729 [DEBUG|PoliceForce/143119616|TestRoadDetector] Targets: []
2018-04-15 20:07:45,729 [DEBUG|PoliceForce/143119616|TestSearchForFire] unsearchedBuildingIDs:[20737, 24585, 26762, 16010, 31252, 24341, 34198, 22806, 29595, 27036, 17821, 22944, 13986, 12194, 21412, 27174, 29227, 12590, 11822, 19760, 22835, 25012, 15029, 23734, 19127, 27321, 19897, 17339, 29757, 28094, 24639, 24895, 16064, 17474, 14914, 18115, 19652, 32965, 17093, 32966, 10697, 27209, 27978, 17741, 15182, 28368, 23761, 17875, 11220, 12247, 28121, 25183, 14303, 19679, 29540, 28005, 24422, 12650, 16491, 26731, 9964, 26605, 22382, 17393, 19571, 27893, 27383, 29432, 33787, 14975, 23679, 28287, 28671]
2018-04-15 20:07:45,731 [DEBUG|PoliceForce/143119616|TestSearchForFire] best path is:[7665, 4038, 8286, 2571, 6243, 1839, 6801, 9429, 299, 3831, 37, 9267, 4380, 7314, 7521, 1710, 34563, 34562, 6378, 2000, 8727, 34279, 32765, 32766, 2265, 1864, 8079, 5910, 9150, 8088, 1482, 6810, 20753, 20737]
2018-04-15 20:07:45,731 [DEBUG|PoliceForce/143119616|TestSearchForFire] choosed:6810
2018-04-15 20:07:53,052 [DEBUG|PoliceForce/143119616|TestSearchForFire] Time:10
2018-04-15 20:07:53,053 [DEBUG|PoliceForce/143119616|TestRoadDetector] Time:10
2018-04-15 20:07:53,053 [DEBUG|PoliceForce/143119616|TestRoadDetector] Targets: []
2018-04-15 20:07:53,053 [DEBUG|PoliceForce/143119616|TestSearchForFire] unsearchedBuildingIDs:[20737, 24585, 26762, 16010, 31252, 24341, 34198, 22806, 29595, 27036, 17821, 22944, 13986, 12194, 21412, 27174, 29227, 12590, 11822, 19760, 22835, 25012, 15029, 23734, 19127, 27321, 19897, 17339, 29757, 28094, 24639, 24895, 16064, 17474, 14914, 18115, 19652, 32965, 17093, 32966, 10697, 27209, 27978, 17741, 15182, 28368, 23761, 17875, 11220, 12247, 28121, 25183, 14303, 19679, 29540, 28005, 24422, 12650, 16491, 26731, 9964, 26605, 22382, 17393, 19571, 27893, 27383, 29432, 33787, 14975, 23679, 28287, 28671]
2018-04-15 20:07:53,056 [DEBUG|PoliceForce/143119616|TestSearchForFire] best path is:[4038, 8286, 2571, 6243, 1839, 6801, 9429, 299, 3831, 37, 9267, 4380, 7314, 7521, 1710, 34563, 34562, 6378, 2000, 8727, 34279, 32765, 32766, 2265, 1864, 8079, 5910, 9150, 8088, 1482, 6810, 20753, 20737]
2018-04-15 20:07:53,056 [DEBUG|PoliceForce/143119616|TestSearchForFire] choosed:6810
2018-04-15 20:07:59,974 [DEBUG|PoliceForce/143119616|TestSearchForFire] Time:11
2018-04-15 20:07:59,974 [DEBUG|PoliceForce/143119616|TestRoadDetector] Time:11
2018-04-15 20:07:59,975 [DEBUG|PoliceForce/143119616|TestRoadDetector] Targets: []
2018-04-15 20:07:59,975 [DEBUG|PoliceForce/143119616|TestSearchForFire] unsearchedBuildingIDs:[20737, 24585, 26762, 16010, 31252, 24341, 34198, 22806, 29595, 27036, 17821, 22944, 13986, 12194, 21412, 27174, 29227, 12590, 11822, 19760, 22835, 25012, 15029, 23734, 19127, 27321, 19897, 17339, 29757, 28094, 24639, 24895, 16064, 17474, 14914, 18115, 19652, 32965, 17093, 32966, 10697, 27209, 27978, 17741, 15182, 28368, 23761, 17875, 11220, 12247, 28121, 25183, 14303, 19679, 29540, 28005, 24422, 12650, 16491, 26731, 9964, 26605, 22382, 17393, 19571, 27893, 27383, 29432, 33787, 14975, 23679, 28287, 28671]
2018-04-15 20:07:59,977 [DEBUG|PoliceForce/143119616|TestSearchForFire] best path is:[4038, 8286, 2571, 6243, 1839, 6801, 9429, 299, 3831, 37, 9267, 4380, 7314, 7521, 1710, 34563, 34562, 6378, 2000, 8727, 34279, 32765, 32766, 2265, 1864, 8079, 5910, 9150, 8088, 1482, 6810, 20753, 20737]
2018-04-15 20:07:59,977 [DEBUG|PoliceForce/143119616|TestSearchForFire] choosed:6810
2018-04-15 20:08:07,056 [DEBUG|PoliceForce/143119616|TestSearchForFire] Time:12
2018-04-15 20:08:07,056 [DEBUG|PoliceForce/143119616|TestRoadDetector] Time:12
2018-04-15 20:08:07,057 [DEBUG|PoliceForce/143119616|TestRoadDetector] Targets: []
2018-04-15 20:08:07,057 [DEBUG|PoliceForce/143119616|TestSearchForFire] unsearchedBuildingIDs:[20737, 24585, 26762, 16010, 31252, 24341, 34198, 22806, 29595, 27036, 17821, 22944, 13986, 12194, 21412, 27174, 29227, 12590, 11822, 19760, 22835, 25012, 15029, 23734, 19127, 27321, 19897, 17339, 29757, 28094, 24639, 24895, 16064, 17474, 14914, 18115, 19652, 32965, 17093, 32966, 10697, 27209, 27978, 17741, 15182, 28368, 23761, 17875, 11220, 12247, 28121, 25183, 14303, 19679, 29540, 28005, 24422, 12650, 16491, 26731, 9964, 26605, 22382, 17393, 19571, 27893, 27383, 29432, 33787, 14975, 23679, 28287, 28671]
2018-04-15 20:08:07,059 [DEBUG|PoliceForce/143119616|TestSearchForFire] best path is:[4038, 8286, 2571, 6243, 1839, 6801, 9429, 299, 3831, 37, 9267, 4380, 7314, 7521, 1710, 34563, 34562, 6378, 2000, 8727, 34279, 32765, 32766, 2265, 1864, 8079, 5910, 9150, 8088, 1482, 6810, 20753, 20737]
2018-04-15 20:08:07,059 [DEBUG|PoliceForce/143119616|TestSearchForFire] choosed:6810
2018-04-15 20:08:13,716 [DEBUG|PoliceForce/143119616|TestSearchForFire] Time:13
2018-04-15 20:08:13,716 [DEBUG|PoliceForce/143119616|TestRoadDetector] Time:13
2018-04-15 20:08:13,717 [DEBUG|PoliceForce/143119616|TestRoadDetector] Targets: []
2018-04-15 20:08:13,717 [DEBUG|PoliceForce/143119616|TestSearchForFire] unsearchedBuildingIDs:[20737, 24585, 26762, 16010, 31252, 24341, 34198, 22806, 29595, 27036, 17821, 22944, 13986, 12194, 21412, 27174, 29227, 12590, 11822, 19760, 22835, 25012, 15029, 23734, 19127, 27321, 19897, 17339, 29757, 28094, 24639, 24895, 16064, 17474, 14914, 18115, 19652, 32965, 17093, 32966, 10697, 27209, 27978, 17741, 15182, 28368, 23761, 17875, 11220, 12247, 28121, 25183, 14303, 19679, 29540, 28005, 24422, 12650, 16491, 26731, 9964, 26605, 22382, 17393, 19571, 27893, 27383, 29432, 33787, 14975, 23679, 28287, 28671]
2018-04-15 20:08:13,719 [DEBUG|PoliceForce/143119616|TestSearchForFire] best path is:[4038, 8286, 2571, 6243, 1839, 6801, 9429, 299, 3831, 37, 9267, 4380, 7314, 7521, 1710, 34563, 34562, 6378, 2000, 8727, 34279, 32765, 32766, 2265, 1864, 8079, 5910, 9150, 8088, 1482, 6810, 20753, 20737]
2018-04-15 20:08:13,719 [DEBUG|PoliceForce/143119616|TestSearchForFire] choosed:6810
2018-04-15 20:08:20,240 [DEBUG|PoliceForce/143119616|TestSearchForFire] Time:14
2018-04-15 20:08:20,241 [DEBUG|PoliceForce/143119616|TestRoadDetector] Time:14
2018-04-15 20:08:20,241 [DEBUG|PoliceForce/143119616|TestRoadDetector] Targets: []
2018-04-15 20:08:20,241 [DEBUG|PoliceForce/143119616|TestSearchForFire] unsearchedBuildingIDs:[20737, 24585, 26762, 16010, 31252, 24341, 34198, 22806, 29595, 27036, 17821, 22944, 13986, 12194, 21412, 27174, 29227, 12590, 11822, 19760, 22835, 25012, 15029, 23734, 19127, 27321, 19897, 17339, 29757, 28094, 24639, 24895, 16064, 17474, 14914, 18115, 19652, 32965, 17093, 32966, 10697, 27209, 27978, 17741, 15182, 28368, 23761, 17875, 11220, 12247, 28121, 25183, 14303, 19679, 29540, 28005, 24422, 12650, 16491, 26731, 9964, 26605, 22382, 17393, 19571, 27893, 27383, 29432, 33787, 14975, 23679, 28287, 28671]
2018-04-15 20:08:20,242 [DEBUG|PoliceForce/143119616|TestSearchForFire] best path is:[4038, 8286, 2571, 6243, 1839, 6801, 9429, 299, 3831, 37, 9267, 4380, 7314, 7521, 1710, 34563, 34562, 6378, 2000, 8727, 34279, 32765, 32766, 2265, 1864, 8079, 5910, 9150, 8088, 1482, 6810, 20753, 20737]
2018-04-15 20:08:20,243 [DEBUG|PoliceForce/143119616|TestSearchForFire] choosed:6810
2018-04-15 20:08:27,364 [DEBUG|PoliceForce/143119616|TestSearchForFire] Time:15
2018-04-15 20:08:27,365 [DEBUG|PoliceForce/143119616|TestRoadDetector] Time:15
2018-04-15 20:08:27,365 [DEBUG|PoliceForce/143119616|TestRoadDetector] Targets: []
2018-04-15 20:08:27,365 [DEBUG|PoliceForce/143119616|TestSearchForFire] unsearchedBuildingIDs:[20737, 24585, 26762, 16010, 31252, 24341, 34198, 22806, 29595, 27036, 17821, 22944, 13986, 12194, 21412, 27174, 29227, 12590, 11822, 19760, 22835, 25012, 15029, 23734, 19127, 27321, 19897, 17339, 29757, 28094, 24639, 24895, 16064, 17474, 14914, 18115, 19652, 32965, 17093, 32966, 10697, 27209, 27978, 17741, 15182, 28368, 23761, 17875, 11220, 12247, 28121, 25183, 14303, 19679, 29540, 28005, 24422, 12650, 16491, 26731, 9964, 26605, 22382, 17393, 19571, 27893, 27383, 29432, 33787, 14975, 23679, 28287, 28671]
2018-04-15 20:08:27,367 [DEBUG|PoliceForce/143119616|TestSearchForFire] best path is:[8286, 2571, 6243, 1839, 6801, 9429, 299, 3831, 37, 9267, 4380, 7314, 7521, 1710, 34563, 34562, 6378, 2000, 8727, 34279, 32765, 32766, 2265, 1864, 8079, 5910, 9150, 8088, 1482, 6810, 20753, 20737]
2018-04-15 20:08:27,367 [DEBUG|PoliceForce/143119616|TestSearchForFire] choosed:6810
2018-04-15 20:08:34,320 [DEBUG|PoliceForce/143119616|TestSearchForFire] Time:16
2018-04-15 20:08:34,321 [DEBUG|PoliceForce/143119616|TestRoadDetector] Time:16
2018-04-15 20:08:34,321 [DEBUG|PoliceForce/143119616|TestRoadDetector] Targets: []
2018-04-15 20:08:34,321 [DEBUG|PoliceForce/143119616|TestSearchForFire] unsearchedBuildingIDs:[20737, 24585, 26762, 16010, 31252, 24341, 34198, 22806, 29595, 27036, 17821, 22944, 13986, 12194, 21412, 27174, 29227, 12590, 11822, 19760, 22835, 25012, 15029, 23734, 19127, 27321, 19897, 17339, 29757, 28094, 24639, 24895, 16064, 17474, 14914, 18115, 19652, 32965, 17093, 32966, 10697, 27209, 27978, 17741, 15182, 28368, 23761, 17875, 11220, 12247, 28121, 25183, 14303, 19679, 29540, 28005, 24422, 12650, 16491, 26731, 9964, 26605, 22382, 17393, 19571, 27893, 27383, 29432, 33787, 14975, 23679, 28287, 28671]
2018-04-15 20:08:34,323 [DEBUG|PoliceForce/143119616|TestSearchForFire] best path is:[8286, 2571, 6243, 1839, 6801, 9429, 299, 3831, 37, 9267, 4380, 7314, 7521, 1710, 34563, 34562, 6378, 2000, 8727, 34279, 32765, 32766, 2265, 1864, 8079, 5910, 9150, 8088, 1482, 6810, 20753, 20737]
2018-04-15 20:08:34,324 [DEBUG|PoliceForce/143119616|TestSearchForFire] choosed:6810
2018-04-15 20:08:41,310 [DEBUG|PoliceForce/143119616|TestSearchForFire] Time:17
2018-04-15 20:08:41,310 [DEBUG|PoliceForce/143119616|TestRoadDetector] Time:17
2018-04-15 20:08:41,311 [DEBUG|PoliceForce/143119616|TestRoadDetector] Targets: []
2018-04-15 20:08:41,311 [DEBUG|PoliceForce/143119616|TestSearchForFire] unsearchedBuildingIDs:[20737, 24585, 26762, 16010, 31252, 24341, 34198, 22806, 29595, 27036, 17821, 22944, 13986, 12194, 21412, 27174, 29227, 12590, 11822, 19760, 22835, 25012, 15029, 23734, 19127, 27321, 19897, 17339, 29757, 28094, 24639, 24895, 16064, 17474, 14914, 18115, 19652, 32965, 17093, 32966, 10697, 27209, 27978, 17741, 15182, 28368, 23761, 17875, 11220, 12247, 28121, 25183, 14303, 19679, 29540, 28005, 24422, 12650, 16491, 26731, 9964, 26605, 22382, 17393, 19571, 27893, 27383, 29432, 33787, 14975, 23679, 28287, 28671]
