2018-04-15 20:06:41,400 [DEBUG|FireBrigade/1614017866|TestBuildingDetector] Time:1
2018-04-15 20:06:41,402 [DEBUG|FireBrigade/1614017866|TestSearchForFire] Time:1
2018-04-15 20:06:41,403 [DEBUG|FireBrigade/1614017866|TestBuildingDetector] FieryBuildingsTargets: []
2018-04-15 20:06:41,403 [DEBUG|FireBrigade/1614017866|TestSearchForFire] unsearchedBuildingIDs:[29952, 9601, 10756, 30853, 22151, 31239, 12167, 11275, 24205, 9742, 29839, 30869, 17686, 34198, 23446, 14745, 27801, 28314, 12443, 27036, 15262, 18591, 18208, 11937, 32930, 22178, 32931, 13481, 24233, 12590, 10670, 11822, 17583, 18098, 28980, 15029, 12471, 32567, 9656, 27576, 11193, 17339, 32574, 24895, 30913, 17604, 27716, 24260, 32708, 32965, 28997, 32709, 32966, 9929, 10697, 19787, 15182, 28368, 30033, 17875, 13652, 29785, 28121, 16091, 23390, 24287, 12901, 18409, 20073, 28395, 12139, 9964, 14831, 11248, 23418, 18044, 15101, 14718, 28287]
2018-04-15 20:06:41,405 [DEBUG|FireBrigade/1614017866|TestSearchForFire] best path is:[7611, 8745, 4101, 1976, 6720, 3345, 5883, 9375, 34562, 6378, 2000, 8727, 34279, 32765, 32766, 2265, 1864, 8079, 5910, 9150, 8088, 1482, 6810, 6351, 8214, 5433, 7647, 2994, 10713, 10697]
2018-04-15 20:06:41,405 [DEBUG|FireBrigade/1614017866|TestSearchForFire] choosed:2994
2018-04-15 20:06:50,330 [DEBUG|FireBrigade/1614017866|TestBuildingDetector] Time:2
2018-04-15 20:06:50,330 [DEBUG|FireBrigade/1614017866|TestSearchForFire] Time:2
2018-04-15 20:06:50,331 [DEBUG|FireBrigade/1614017866|TestBuildingDetector] FieryBuildingsTargets: []
2018-04-15 20:06:50,331 [DEBUG|FireBrigade/1614017866|TestSearchForFire] unsearchedBuildingIDs:[29952, 9601, 10756, 30853, 22151, 31239, 12167, 11275, 24205, 9742, 29839, 30869, 17686, 34198, 23446, 14745, 27801, 28314, 12443, 27036, 15262, 18591, 18208, 11937, 32930, 22178, 32931, 13481, 24233, 12590, 10670, 11822, 17583, 18098, 28980, 15029, 12471, 32567, 9656, 27576, 11193, 17339, 32574, 24895, 30913, 17604, 27716, 24260, 32708, 32965, 28997, 32709, 32966, 9929, 10697, 19787, 15182, 28368, 30033, 17875, 13652, 29785, 28121, 16091, 23390, 24287, 12901, 18409, 20073, 28395, 12139, 9964, 14831, 11248, 23418, 18044, 15101, 14718, 28287]
2018-04-15 20:06:50,332 [DEBUG|FireBrigade/1614017866|TestSearchForFire] best path is:[7611, 8745, 4101, 1976, 6720, 3345, 5883, 9375, 34562, 6378, 2000, 8727, 34279, 32765, 32766, 2265, 1864, 8079, 5910, 9150, 8088, 1482, 6810, 6351, 8214, 5433, 7647, 2994, 10713, 10697]
