2018-04-15 20:06:41,446 [DEBUG|FireBrigade/1040651506|TestBuildingDetector] Time:1
2018-04-15 20:06:41,478 [DEBUG|FireBrigade/1040651506|TestSearchForFire] Time:1
2018-04-15 20:06:41,479 [DEBUG|FireBrigade/1040651506|TestBuildingDetector] FieryBuildingsTargets: []
2018-04-15 20:06:41,479 [DEBUG|FireBrigade/1040651506|TestSearchForFire] unsearchedBuildingIDs:[21250, 13570, 27522, 15874, 20995, 32773, 26502, 14860, 26255, 13072, 22418, 16146, 9875, 21524, 17556, 18324, 15765, 26519, 28953, 26650, 29979, 29084, 27549, 15901, 18463, 22559, 25632, 24097, 29730, 32803, 32804, 27812, 13733, 16037, 13099, 22444, 10924, 35500, 36012, 12077, 9902, 18351, 15792, 25649, 15155, 29622, 26550, 29111, 11064, 13625, 22586, 14652, 24124, 28478, 23359, 15295, 20159, 35139, 32838, 13126, 10955, 15819, 24012, 12108, 18382, 14800, 29649, 26577, 21331, 9683, 22355, 13014, 18262, 29146, 18142, 29025, 18017, 13154, 10982, 19815, 29676, 22124, 30956, 25069, 21614, 23278, 13679, 22640, 24178, 29812, 21493, 10870, 12278, 27774, 22527]
2018-04-15 20:06:41,480 [DEBUG|FireBrigade/1040651506|TestSearchForFire] best path is:[7584, 31195, 6360, 1937, 6819, 1823, 8070, 9402, 30976, 36099, 22140, 22124]
2018-04-15 20:06:41,480 [DEBUG|FireBrigade/1040651506|TestSearchForFire] choosed:36099
2018-04-15 20:06:50,366 [DEBUG|FireBrigade/1040651506|TestBuildingDetector] Time:2
2018-04-15 20:06:50,366 [DEBUG|FireBrigade/1040651506|TestSearchForFire] Time:2
2018-04-15 20:06:50,366 [DEBUG|FireBrigade/1040651506|TestBuildingDetector] FieryBuildingsTargets: []
2018-04-15 20:06:50,366 [DEBUG|FireBrigade/1040651506|TestSearchForFire] unsearchedBuildingIDs:[21250, 13570, 27522, 15874, 20995, 32773, 26502, 14860, 26255, 13072, 22418, 16146, 9875, 21524, 17556, 18324, 15765, 26519, 28953, 26650, 29979, 29084, 27549, 15901, 18463, 22559, 25632, 24097, 29730, 32803, 32804, 27812, 13733, 16037, 13099, 22444, 10924, 35500, 36012, 12077, 9902, 18351, 15792, 25649, 15155, 29622, 26550, 29111, 11064, 13625, 22586, 14652, 24124, 28478, 23359, 15295, 20159, 35139, 32838, 13126, 10955, 15819, 24012, 12108, 18382, 14800, 29649, 26577, 21331, 9683, 22355, 13014, 18262, 29146, 18142, 29025, 18017, 13154, 10982, 19815, 29676, 22124, 30956, 25069, 21614, 23278, 13679, 22640, 24178, 29812, 21493, 10870, 12278, 27774, 22527]
2018-04-15 20:06:50,367 [DEBUG|FireBrigade/1040651506|TestSearchForFire] best path is:[7584, 31195, 6360, 1937, 6819, 1823, 8070, 9402, 30976, 36099, 22140, 22124]
2018-04-15 20:06:50,367 [DEBUG|FireBrigade/1040651506|TestSearchForFire] choosed:36099
2018-04-15 20:06:54,486 [DEBUG|FireBrigade/1040651506|TestBuildingDetector] Time:3
2018-04-15 20:06:54,487 [DEBUG|FireBrigade/1040651506|TestSearchForFire] Time:3
2018-04-15 20:06:54,487 [DEBUG|FireBrigade/1040651506|TestBuildingDetector] FieryBuildingsTargets: []
2018-04-15 20:06:54,487 [DEBUG|FireBrigade/1040651506|TestSearchForFire] unsearchedBuildingIDs:[21250, 13570, 27522, 15874, 20995, 32773, 26502, 14860, 26255, 13072, 22418, 16146, 9875, 21524, 17556, 18324, 15765, 26519, 28953, 26650, 29979, 29084, 27549, 15901, 18463, 22559, 25632, 24097, 29730, 32803, 32804, 27812, 13733, 16037, 13099, 22444, 10924, 35500, 36012, 12077, 9902, 18351, 15792, 25649, 15155, 29622, 26550, 29111, 11064, 13625, 22586, 14652, 24124, 28478, 23359, 15295, 20159, 35139, 32838, 13126, 10955, 15819, 24012, 12108, 18382, 14800, 29649, 26577, 21331, 9683, 22355, 13014, 18262, 29146, 18142, 29025, 18017, 13154, 10982, 19815, 29676, 22124, 30956, 25069, 21614, 23278, 13679, 22640, 24178, 29812, 21493, 10870, 12278, 27774, 22527]
2018-04-15 20:06:54,492 [DEBUG|FireBrigade/1040651506|TestSearchForFire] best path is:[7584, 31195, 6360, 1937, 6819, 1823, 8070, 9402, 30976, 36099, 22140, 22124]
2018-04-15 20:06:54,492 [DEBUG|FireBrigade/1040651506|TestSearchForFire] choosed:36099
2018-04-15 20:07:05,535 [DEBUG|FireBrigade/1040651506|TestBuildingDetector] Time:4
2018-04-15 20:07:05,536 [DEBUG|FireBrigade/1040651506|TestSearchForFire] Time:4
2018-04-15 20:07:05,541 [DEBUG|FireBrigade/1040651506|TestBuildingDetector] FieryBuildingsTargets: []
2018-04-15 20:07:05,541 [DEBUG|FireBrigade/1040651506|TestSearchForFire] unsearchedBuildingIDs:[21250, 13570, 27522, 15874, 20995, 32773, 26502, 14860, 26255, 13072, 22418, 16146, 9875, 21524, 17556, 18324, 15765, 26519, 28953, 26650, 29979, 29084, 27549, 15901, 18463, 22559, 25632, 24097, 29730, 32803, 32804, 27812, 13733, 16037, 13099, 22444, 10924, 35500, 36012, 12077, 9902, 18351, 15792, 25649, 15155, 29622, 26550, 29111, 11064, 13625, 22586, 14652, 24124, 28478, 23359, 15295, 20159, 35139, 32838, 13126, 10955, 15819, 24012, 12108, 18382, 14800, 29649, 26577, 21331, 9683, 22355, 13014, 18262, 29146, 18142, 29025, 18017, 13154, 10982, 19815, 29676, 30956, 25069, 21614, 23278, 13679, 22640, 24178, 29812, 21493, 10870, 12278, 27774, 22527]
2018-04-15 20:07:05,542 [DEBUG|FireBrigade/1040651506|TestSearchForFire] best path is:[6819, 1823, 8070, 9402, 30976, 36099, 36128, 36103, 30956]
2018-04-15 20:07:05,542 [DEBUG|FireBrigade/1040651506|TestSearchForFire] choosed:36128
2018-04-15 20:07:14,470 [DEBUG|FireBrigade/1040651506|TestBuildingDetector] Time:5
2018-04-15 20:07:14,470 [DEBUG|FireBrigade/1040651506|TestSearchForFire] Time:5
2018-04-15 20:07:14,470 [DEBUG|FireBrigade/1040651506|TestBuildingDetector] FieryBuildingsTargets: []
