2018-04-15 20:06:41,317 [DEBUG|AmbulanceTeam/1125820394|TestHumanDetector] Time:1
2018-04-15 20:06:41,321 [DEBUG|AmbulanceTeam/1125820394|TestSearchForFire] Time:1
2018-04-15 20:06:41,322 [DEBUG|AmbulanceTeam/1125820394|TestHumanDetector] Targets:[]
2018-04-15 20:06:41,322 [DEBUG|AmbulanceTeam/1125820394|TestSearchForFire] unsearchedBuildingIDs:[20995, 32773, 18565, 23305, 14094, 26255, 13072, 34320, 16146, 21524, 17556, 18324, 18964, 25367, 26519, 29979, 19100, 20509, 22559, 16928, 16545, 13733, 11302, 23850, 20651, 36011, 22444, 10924, 36012, 12077, 9902, 14513, 17202, 11064, 16955, 18622, 20799, 23359, 21702, 15819, 24012, 25550, 14800, 29649, 28754, 26197, 16982, 18262, 18648, 20570, 24666, 29146, 15711, 19815, 17256, 24558, 26228, 24694, 10870, 34295, 26872, 15738, 16379]
2018-04-15 20:06:41,323 [DEBUG|AmbulanceTeam/1125820394|TestSearchForFire] best path is:[35179, 35178, 7665, 4038, 8286, 2571, 6243, 1839, 6801, 9429, 25383, 25367]
2018-04-15 20:06:41,323 [DEBUG|AmbulanceTeam/1125820394|TestSearchForFire] choosed:9429
2018-04-15 20:06:50,184 [DEBUG|AmbulanceTeam/1125820394|TestHumanDetector] Time:2
2018-04-15 20:06:50,184 [DEBUG|AmbulanceTeam/1125820394|TestSearchForFire] Time:2
2018-04-15 20:06:50,184 [DEBUG|AmbulanceTeam/1125820394|TestHumanDetector] Targets:[]
2018-04-15 20:06:50,185 [DEBUG|AmbulanceTeam/1125820394|TestSearchForFire] unsearchedBuildingIDs:[20995, 32773, 18565, 23305, 14094, 26255, 13072, 34320, 16146, 21524, 17556, 18324, 18964, 25367, 26519, 29979, 19100, 20509, 22559, 16928, 16545, 13733, 11302, 23850, 20651, 36011, 22444, 10924, 36012, 12077, 9902, 14513, 17202, 11064, 16955, 18622, 20799, 23359, 21702, 15819, 24012, 25550, 14800, 29649, 28754, 26197, 16982, 18262, 18648, 20570, 24666, 29146, 15711, 19815, 17256, 24558, 26228, 24694, 10870, 34295, 26872, 15738, 16379]
2018-04-15 20:06:50,185 [DEBUG|AmbulanceTeam/1125820394|TestSearchForFire] best path is:[35179, 35178, 7665, 4038, 8286, 2571, 6243, 1839, 6801, 9429, 25383, 25367]
2018-04-15 20:06:50,185 [DEBUG|AmbulanceTeam/1125820394|TestSearchForFire] choosed:9429
2018-04-15 20:06:54,417 [DEBUG|AmbulanceTeam/1125820394|TestHumanDetector] Time:3
2018-04-15 20:06:54,417 [DEBUG|AmbulanceTeam/1125820394|TestSearchForFire] Time:3
2018-04-15 20:06:54,417 [DEBUG|AmbulanceTeam/1125820394|TestHumanDetector] Targets:[]
2018-04-15 20:06:54,417 [DEBUG|AmbulanceTeam/1125820394|TestSearchForFire] unsearchedBuildingIDs:[20995, 32773, 18565, 23305, 14094, 26255, 13072, 34320, 16146, 21524, 17556, 18324, 18964, 25367, 26519, 29979, 19100, 20509, 22559, 16928, 16545, 13733, 11302, 23850, 20651, 36011, 22444, 10924, 36012, 12077, 9902, 14513, 17202, 11064, 16955, 18622, 20799, 23359, 21702, 15819, 24012, 25550, 14800, 29649, 28754, 26197, 16982, 18262, 18648, 20570, 24666, 29146, 15711, 19815, 17256, 24558, 26228, 24694, 10870, 34295, 26872, 15738, 16379]
2018-04-15 20:06:54,418 [DEBUG|AmbulanceTeam/1125820394|TestSearchForFire] best path is:[35179, 35178, 7665, 4038, 8286, 2571, 6243, 1839, 6801, 9429, 25383, 25367]
2018-04-15 20:06:54,418 [DEBUG|AmbulanceTeam/1125820394|TestSearchForFire] choosed:9429
2018-04-15 20:07:05,470 [DEBUG|AmbulanceTeam/1125820394|TestHumanDetector] Time:4
2018-04-15 20:07:05,470 [DEBUG|AmbulanceTeam/1125820394|TestSearchForFire] Time:4
2018-04-15 20:07:05,471 [DEBUG|AmbulanceTeam/1125820394|TestHumanDetector] Targets:[]
