2018-04-15 20:06:42,401 [DEBUG|AmbulanceTeam/634411771|TestHumanDetector] Time:1
2018-04-15 20:06:42,402 [DEBUG|AmbulanceTeam/634411771|TestSearchForFire] Time:1
2018-04-15 20:06:42,402 [DEBUG|AmbulanceTeam/634411771|TestHumanDetector] Targets:[]
2018-04-15 20:06:42,402 [DEBUG|AmbulanceTeam/634411771|TestSearchForFire] unsearchedBuildingIDs:[21760, 10497, 14598, 14094, 15630, 27410, 26899, 13333, 25367, 10524, 20509, 20768, 14625, 33319, 11560, 15657, 27437, 26926, 26421, 26677, 20540, 14140, 10557, 31038, 20799, 31040, 11329, 11586, 15684, 11849, 28233, 34634, 16204, 25680, 26448, 18768, 26197, 14167, 11607, 10584, 13401, 20826, 33885, 33376, 23904, 28260, 16231, 25707, 18795, 21103, 17009, 33906, 14194, 20858, 33403, 19072, 17283, 21641, 25738, 16266, 17040, 34453, 10389, 23958, 33944, 18848, 25765, 26789, 21671, 16297, 17066, 20394, 25515, 23985, 18875, 16573, 14013, 15551, 26816, 22724, 11716, 16324, 21702, 33228, 24783, 21466, 15578, 26844, 16351, 21733, 24810, 24558, 23792, 16627, 25336, 26105, 15609, 34042, 26363]
2018-04-15 20:06:42,403 [DEBUG|AmbulanceTeam/634411771|TestSearchForFire] best path is:[4839, 1208, 5532, 7638, 32737, 32736, 8736, 6369, 35366, 34022, 34008, 34001, 34002, 34635, 34651, 34634]
2018-04-15 20:06:42,403 [DEBUG|AmbulanceTeam/634411771|TestSearchForFire] choosed:34635
2018-04-15 20:06:51,659 [DEBUG|AmbulanceTeam/634411771|TestHumanDetector] Time:2
2018-04-15 20:06:51,659 [DEBUG|AmbulanceTeam/634411771|TestSearchForFire] Time:2
2018-04-15 20:06:51,660 [DEBUG|AmbulanceTeam/634411771|TestHumanDetector] Targets:[]
2018-04-15 20:06:51,660 [DEBUG|AmbulanceTeam/634411771|TestSearchForFire] unsearchedBuildingIDs:[21760, 10497, 14598, 14094, 15630, 27410, 26899, 13333, 25367, 10524, 20509, 20768, 14625, 33319, 11560, 15657, 27437, 26926, 26421, 26677, 20540, 14140, 10557, 31038, 20799, 31040, 11329, 11586, 15684, 11849, 28233, 34634, 16204, 25680, 26448, 18768, 26197, 14167, 11607, 10584, 13401, 20826, 33885, 33376, 23904, 28260, 16231, 25707, 18795, 21103, 17009, 33906, 14194, 20858, 33403, 19072, 17283, 21641, 25738, 16266, 17040, 34453, 10389, 23958, 33944, 18848, 25765, 26789, 21671, 16297, 17066, 20394, 25515, 23985, 18875, 16573, 14013, 15551, 26816, 22724, 11716, 16324, 21702, 33228, 24783, 21466, 15578, 26844, 16351, 21733, 24810, 24558, 23792, 16627, 25336, 26105, 15609, 34042, 26363]
2018-04-15 20:06:51,660 [DEBUG|AmbulanceTeam/634411771|TestSearchForFire] best path is:[4839, 1208, 5532, 7638, 32737, 32736, 8736, 6369, 35366, 34022, 34008, 34001, 34002, 34635, 34651, 34634]
2018-04-15 20:06:51,660 [DEBUG|AmbulanceTeam/634411771|TestSearchForFire] choosed:34635
2018-04-15 20:06:55,154 [DEBUG|AmbulanceTeam/634411771|TestHumanDetector] Time:3
2018-04-15 20:06:55,154 [DEBUG|AmbulanceTeam/634411771|TestSearchForFire] Time:3
2018-04-15 20:06:55,155 [DEBUG|AmbulanceTeam/634411771|TestHumanDetector] Targets:[]
