2018-04-15 20:06:41,378 [DEBUG|AmbulanceTeam/420693503|TestHumanDetector] Time:1
2018-04-15 20:06:41,385 [DEBUG|AmbulanceTeam/420693503|TestSearchForFire] Time:1
2018-04-15 20:06:41,385 [DEBUG|AmbulanceTeam/420693503|TestHumanDetector] Targets:[]
2018-04-15 20:06:41,385 [DEBUG|AmbulanceTeam/420693503|TestSearchForFire] unsearchedBuildingIDs:[33664, 11137, 33667, 15491, 19843, 32643, 32644, 33670, 12682, 27146, 16654, 17935, 28559, 12563, 31252, 23572, 25237, 24341, 15128, 24985, 15002, 28699, 33691, 22043, 11164, 17821, 19871, 32674, 12709, 14887, 23079, 16681, 29867, 32683, 12590, 23474, 33717, 19897, 27067, 29378, 17474, 14914, 16708, 28617, 29898, 24395, 17741, 23501, 33742, 15056, 22097, 10066, 11220, 12502, 17366, 33623, 19929, 24923, 17502, 22239, 36066, 28644, 29925, 33767, 15463, 33000, 12650, 17902, 32624, 29297, 17393, 23025, 33013, 12535, 24952, 22008, 23545, 33787, 22270, 19454, 28671]
2018-04-15 20:06:41,389 [DEBUG|AmbulanceTeam/420693503|TestSearchForFire] best path is:[34241, 34240, 4461, 6567, 1596, 5163, 6603, 7854, 32929, 801, 4848, 5154, 3426, 990, 3102, 25253, 25237]
2018-04-15 20:06:41,389 [DEBUG|AmbulanceTeam/420693503|TestSearchForFire] choosed:3102
2018-04-15 20:06:50,286 [DEBUG|AmbulanceTeam/420693503|TestHumanDetector] Time:2
2018-04-15 20:06:50,286 [DEBUG|AmbulanceTeam/420693503|TestSearchForFire] Time:2
2018-04-15 20:06:50,286 [DEBUG|AmbulanceTeam/420693503|TestHumanDetector] Targets:[]
2018-04-15 20:06:50,286 [DEBUG|AmbulanceTeam/420693503|TestSearchForFire] unsearchedBuildingIDs:[33664, 11137, 33667, 15491, 19843, 32643, 32644, 33670, 12682, 27146, 16654, 17935, 28559, 12563, 31252, 23572, 25237, 24341, 15128, 24985, 15002, 28699, 33691, 22043, 11164, 17821, 19871, 32674, 12709, 14887, 23079, 16681, 29867, 32683, 12590, 23474, 33717, 19897, 27067, 29378, 17474, 14914, 16708, 28617, 29898, 24395, 17741, 23501, 33742, 15056, 22097, 10066, 11220, 12502, 17366, 33623, 19929, 24923, 17502, 22239, 36066, 28644, 29925, 33767, 15463, 33000, 12650, 17902, 32624, 29297, 17393, 23025, 33013, 12535, 24952, 22008, 23545, 33787, 22270, 19454, 28671]
2018-04-15 20:06:50,288 [DEBUG|AmbulanceTeam/420693503|TestSearchForFire] best path is:[34241, 34240, 4461, 6567, 1596, 5163, 6603, 7854, 32929, 801, 4848, 5154, 3426, 990, 3102, 25253, 25237]
2018-04-15 20:06:50,288 [DEBUG|AmbulanceTeam/420693503|TestSearchForFire] choosed:3102
2018-04-15 20:06:54,441 [DEBUG|AmbulanceTeam/420693503|TestHumanDetector] Time:3
2018-04-15 20:06:54,441 [DEBUG|AmbulanceTeam/420693503|TestSearchForFire] Time:3
2018-04-15 20:06:54,442 [DEBUG|AmbulanceTeam/420693503|TestHumanDetector] Targets:[]
2018-04-15 20:06:54,443 [DEBUG|AmbulanceTeam/420693503|TestSearchForFire] unsearchedBuildingIDs:[33664, 11137, 33667, 15491, 19843, 32643, 32644, 33670, 12682, 27146, 16654, 17935, 28559, 12563, 31252, 23572, 25237, 24341, 15128, 24985, 15002, 28699, 33691, 22043, 11164, 17821, 19871, 32674, 12709, 14887, 23079, 16681, 29867, 32683, 12590, 23474, 33717, 19897, 27067, 29378, 17474, 14914, 16708, 28617, 29898, 24395, 17741, 23501, 33742, 15056, 22097, 10066, 11220, 12502, 17366, 33623, 19929, 24923, 17502, 22239, 36066, 28644, 29925, 33767, 15463, 33000, 12650, 17902, 32624, 29297, 17393, 23025, 33013, 12535, 24952, 22008, 23545, 33787, 22270, 19454, 28671]
2018-04-15 20:06:54,444 [DEBUG|AmbulanceTeam/420693503|TestSearchForFire] best path is:[34241, 34240, 4461, 6567, 1596, 5163, 6603, 7854, 32929, 801, 4848, 5154, 3426, 990, 3102, 25253, 25237]
2018-04-15 20:06:54,444 [DEBUG|AmbulanceTeam/420693503|TestSearchForFire] choosed:3102
2018-04-15 20:07:05,504 [DEBUG|AmbulanceTeam/420693503|TestHumanDetector] Time:4
2018-04-15 20:07:05,504 [DEBUG|AmbulanceTeam/420693503|TestSearchForFire] Time:4
2018-04-15 20:07:05,504 [DEBUG|AmbulanceTeam/420693503|TestHumanDetector] Targets:[]
2018-04-15 20:07:05,504 [DEBUG|AmbulanceTeam/420693503|TestSearchForFire] unsearchedBuildingIDs:[33664, 11137, 33667, 15491, 19843, 32643, 32644, 33670, 12682, 27146, 16654, 17935, 28559, 12563, 31252, 23572, 25237, 24341, 15128, 24985, 15002, 28699, 33691, 22043, 11164, 17821, 19871, 32674, 12709, 14887, 23079, 16681, 29867, 32683, 12590, 23474, 33717, 19897, 27067, 29378, 17474, 14914, 16708, 28617, 29898, 24395, 17741, 23501, 33742, 15056, 22097, 10066, 11220, 12502, 17366, 33623, 19929, 24923, 17502, 22239, 36066, 28644, 29925, 33767, 15463, 33000, 12650, 17902, 32624, 29297, 17393, 23025, 33013, 12535, 24952, 22008, 23545, 33787, 22270, 19454, 28671]
2018-04-15 20:07:05,505 [DEBUG|AmbulanceTeam/420693503|TestSearchForFire] best path is:[1596, 5163, 6603, 7854, 32929, 801, 4848, 5154, 3426, 990, 3102, 25253, 25237]
2018-04-15 20:07:05,505 [DEBUG|AmbulanceTeam/420693503|TestSearchForFire] choosed:3102
2018-04-15 20:07:14,442 [DEBUG|AmbulanceTeam/420693503|TestHumanDetector] Time:5
2018-04-15 20:07:14,442 [DEBUG|AmbulanceTeam/420693503|TestSearchForFire] Time:5
2018-04-15 20:07:14,442 [DEBUG|AmbulanceTeam/420693503|TestHumanDetector] Targets:[]
2018-04-15 20:07:14,442 [DEBUG|AmbulanceTeam/420693503|TestSearchForFire] unsearchedBuildingIDs:[33664, 11137, 33667, 15491, 19843, 32643, 32644, 33670, 12682, 27146, 16654, 17935, 28559, 12563, 31252, 23572, 25237, 24341, 15128, 24985, 15002, 28699, 33691, 22043, 11164, 17821, 19871, 32674, 12709, 14887, 23079, 16681, 29867, 32683, 12590, 23474, 33717, 19897, 27067, 29378, 17474, 14914, 16708, 28617, 29898, 24395, 17741, 23501, 33742, 15056, 22097, 10066, 11220, 12502, 17366, 33623, 19929, 24923, 17502, 22239, 36066, 28644, 29925, 33767, 15463, 33000, 12650, 17902, 32624, 29297, 17393, 23025, 33013, 12535, 24952, 22008, 23545, 33787, 22270, 19454, 28671]
2018-04-15 20:07:14,443 [DEBUG|AmbulanceTeam/420693503|TestSearchForFire] best path is:[1596, 5163, 6603, 7854, 32929, 801, 4848, 5154, 3426, 990, 3102, 25253, 25237]
2018-04-15 20:07:14,443 [DEBUG|AmbulanceTeam/420693503|TestSearchForFire] choosed:3102
2018-04-15 20:07:22,993 [DEBUG|AmbulanceTeam/420693503|TestHumanDetector] Time:6
2018-04-15 20:07:22,993 [DEBUG|AmbulanceTeam/420693503|TestSearchForFire] Time:6
2018-04-15 20:07:22,994 [DEBUG|AmbulanceTeam/420693503|TestHumanDetector] Targets:[]
2018-04-15 20:07:22,994 [DEBUG|AmbulanceTeam/420693503|TestSearchForFire] unsearchedBuildingIDs:[33664, 11137, 33667, 15491, 19843, 32643, 32644, 33670, 12682, 27146, 16654, 17935, 28559, 12563, 31252, 23572, 25237, 24341, 15128, 24985, 15002, 28699, 33691, 22043, 11164, 17821, 19871, 32674, 12709, 14887, 23079, 16681, 29867, 32683, 12590, 23474, 33717, 19897, 27067, 29378, 17474, 14914, 16708, 28617, 29898, 24395, 17741, 23501, 33742, 15056, 22097, 10066, 11220, 12502, 17366, 33623, 19929, 24923, 17502, 22239, 36066, 28644, 29925, 33767, 15463, 33000, 12650, 17902, 32624, 29297, 17393, 23025, 33013, 12535, 24952, 22008, 23545, 33787, 22270, 19454, 28671]
2018-04-15 20:07:22,994 [DEBUG|AmbulanceTeam/420693503|TestSearchForFire] best path is:[1596, 5163, 6603, 7854, 32929, 801, 4848, 5154, 3426, 990, 3102, 25253, 25237]
2018-04-15 20:07:22,995 [DEBUG|AmbulanceTeam/420693503|TestSearchForFire] choosed:3102
2018-04-15 20:07:30,663 [DEBUG|AmbulanceTeam/420693503|TestHumanDetector] Time:7
2018-04-15 20:07:30,663 [DEBUG|AmbulanceTeam/420693503|TestSearchForFire] Time:7
2018-04-15 20:07:30,664 [DEBUG|AmbulanceTeam/420693503|TestHumanDetector] Targets:[]
2018-04-15 20:07:30,664 [DEBUG|AmbulanceTeam/420693503|TestSearchForFire] unsearchedBuildingIDs:[33664, 11137, 33667, 15491, 19843, 32643, 32644, 33670, 12682, 27146, 16654, 17935, 28559, 12563, 31252, 23572, 25237, 24341, 15128, 24985, 15002, 28699, 33691, 22043, 11164, 17821, 19871, 32674, 12709, 14887, 23079, 16681, 29867, 32683, 12590, 23474, 33717, 19897, 27067, 29378, 17474, 14914, 16708, 28617, 29898, 24395, 17741, 23501, 33742, 15056, 22097, 10066, 11220, 12502, 17366, 33623, 19929, 24923, 17502, 22239, 36066, 28644, 29925, 33767, 15463, 33000, 12650, 17902, 32624, 29297, 17393, 23025, 33013, 12535, 24952, 22008, 23545, 33787, 22270, 19454, 28671]
2018-04-15 20:07:30,665 [DEBUG|AmbulanceTeam/420693503|TestSearchForFire] best path is:[1596, 5163, 6603, 7854, 32929, 801, 4848, 5154, 3426, 990, 3102, 25253, 25237]
2018-04-15 20:07:30,665 [DEBUG|AmbulanceTeam/420693503|TestSearchForFire] choosed:3102
