2018-04-15 20:06:42,571 [DEBUG|AmbulanceTeam/2040521490|TestHumanDetector] Time:1
2018-04-15 20:06:42,572 [DEBUG|AmbulanceTeam/2040521490|TestSearchForFire] Time:1
2018-04-15 20:06:42,572 [DEBUG|AmbulanceTeam/2040521490|TestHumanDetector] Targets:[]
2018-04-15 20:06:42,573 [DEBUG|AmbulanceTeam/2040521490|TestSearchForFire] unsearchedBuildingIDs:[27267, 25989, 33545, 23052, 19598, 36366, 14351, 36367, 29200, 15376, 11410, 31123, 19988, 36372, 16791, 17175, 13850, 35354, 33564, 24476, 33825, 21923, 19236, 17447, 36263, 25128, 29352, 14378, 12845, 28590, 36271, 25264, 16818, 11442, 13877, 33078, 22070, 21304, 33848, 24504, 33083, 22971, 21949, 12221, 10046, 31166, 19262, 27839, 14405, 36294, 11081, 33482, 23626, 29262, 11470, 15955, 24531, 22998, 21976, 19544, 19289, 28505, 33114, 12763, 16736, 33504, 31073, 10083, 19427, 14949, 25958, 27240, 11497, 15084, 27120, 36467, 33524, 36468, 28532, 15349, 36469, 12790, 36343, 14330, 16763, 17147, 36475, 36476, 33533, 10110, 13823]
2018-04-15 20:06:42,573 [DEBUG|AmbulanceTeam/2040521490|TestSearchForFire] best path is:[7638, 5532, 1208, 4839, 31131, 31130, 31129, 31128, 17164, 17147]
2018-04-15 20:06:42,573 [DEBUG|AmbulanceTeam/2040521490|TestSearchForFire] choosed:31128
2018-04-15 20:06:51,937 [DEBUG|AmbulanceTeam/2040521490|TestHumanDetector] Time:2
2018-04-15 20:06:51,937 [DEBUG|AmbulanceTeam/2040521490|TestSearchForFire] Time:2
2018-04-15 20:06:51,937 [DEBUG|AmbulanceTeam/2040521490|TestHumanDetector] Targets:[]
2018-04-15 20:06:51,937 [DEBUG|AmbulanceTeam/2040521490|TestSearchForFire] unsearchedBuildingIDs:[27267, 25989, 33545, 23052, 19598, 36366, 14351, 36367, 29200, 15376, 11410, 31123, 19988, 36372, 16791, 17175, 13850, 35354, 33564, 24476, 33825, 21923, 19236, 17447, 36263, 25128, 29352, 14378, 12845, 28590, 36271, 25264, 16818, 11442, 13877, 33078, 22070, 21304, 33848, 24504, 33083, 22971, 21949, 12221, 10046, 31166, 19262, 27839, 14405, 36294, 11081, 33482, 23626, 29262, 11470, 15955, 24531, 22998, 21976, 19544, 19289, 28505, 33114, 12763, 16736, 33504, 31073, 10083, 19427, 14949, 25958, 27240, 11497, 15084, 27120, 36467, 33524, 36468, 28532, 15349, 36469, 12790, 36343, 14330, 16763, 17147, 36475, 36476, 33533, 10110, 13823]
2018-04-15 20:06:51,938 [DEBUG|AmbulanceTeam/2040521490|TestSearchForFire] best path is:[7638, 5532, 1208, 4839, 31131, 31130, 31129, 31128, 17164, 17147]
2018-04-15 20:06:51,938 [DEBUG|AmbulanceTeam/2040521490|TestSearchForFire] choosed:31128
2018-04-15 20:06:55,425 [DEBUG|AmbulanceTeam/2040521490|TestHumanDetector] Time:3
2018-04-15 20:06:55,425 [DEBUG|AmbulanceTeam/2040521490|TestSearchForFire] Time:3
2018-04-15 20:06:55,426 [DEBUG|AmbulanceTeam/2040521490|TestHumanDetector] Targets:[]
2018-04-15 20:06:55,426 [DEBUG|AmbulanceTeam/2040521490|TestSearchForFire] unsearchedBuildingIDs:[27267, 25989, 33545, 23052, 19598, 36366, 14351, 36367, 29200, 15376, 11410, 31123, 19988, 36372, 16791, 17175, 13850, 35354, 33564, 24476, 33825, 21923, 19236, 17447, 36263, 25128, 29352, 14378, 12845, 28590, 36271, 25264, 16818, 11442, 13877, 33078, 22070, 21304, 33848, 24504, 33083, 22971, 21949, 12221, 10046, 31166, 19262, 27839, 14405, 36294, 11081, 33482, 23626, 29262, 11470, 15955, 24531, 22998, 21976, 19544, 19289, 28505, 33114, 12763, 16736, 33504, 31073, 10083, 19427, 14949, 25958, 27240, 11497, 15084, 27120, 36467, 33524, 36468, 28532, 15349, 36469, 12790, 36343, 14330, 16763, 17147, 36475, 36476, 33533, 10110, 13823]
2018-04-15 20:06:55,426 [DEBUG|AmbulanceTeam/2040521490|TestSearchForFire] best path is:[7638, 5532, 1208, 4839, 31131, 31130, 31129, 31128, 17164, 17147]
2018-04-15 20:06:55,426 [DEBUG|AmbulanceTeam/2040521490|TestSearchForFire] choosed:31128
2018-04-15 20:07:06,787 [DEBUG|AmbulanceTeam/2040521490|TestHumanDetector] Time:4
2018-04-15 20:07:06,787 [DEBUG|AmbulanceTeam/2040521490|TestSearchForFire] Time:4
2018-04-15 20:07:06,788 [DEBUG|AmbulanceTeam/2040521490|TestHumanDetector] Targets:[]
